X1,Y1,X2,Y2,Confidence,Object,Count
237.9476613998413,230.4205498099327,313.72999584674835,328.967281460762,0.424430787563324,battery,8
238.07123517990112,230.11451837420464,313.7928848862648,328.7084179520607,0.45794475078582764,battery,0
238.115070104599,229.9309087842703,313.77951434254646,328.4949713051319,0.4839809834957123,battery,0
238.22089564800262,229.81885557621717,313.8531055599451,328.44812346994877,0.5102612972259521,battery,0
238.21477216482162,229.74132170900702,313.85155583173037,328.4294908121228,0.4880797863006592,battery,0
238.24416586756706,229.65856368653476,313.84547090902925,328.51575553789735,0.5271620154380798,battery,0
238.24604533612728,229.6391039257869,313.8919432181865,328.5349773783237,0.513149082660675,battery,0
238.29769002646208,229.63017513183877,313.8989897975698,328.4288809010759,0.5346617102622986,battery,0
238.33868723735213,229.59697843506,313.85695034312084,328.35086928354576,0.6059957146644592,battery,0
238.48373570851982,229.61830580688547,313.8704307379667,328.30110602849163,0.6142532825469971,battery,0
238.3838814040646,229.65309363830602,313.8419689090224,328.27411868807394,0.5992353558540344,battery,0
238.37187997205183,229.73812976593035,313.7741033509956,328.14259828446666,0.5189769864082336,battery,0
